,"Voucher_x000D_
Date",Branch,Sett#,"Entry_x000D_
Details","Amount_x000D_
Debit","Amount_x000D_
Credit","Running_x000D_
Balance",DrCr,column_8
1321,31-May-2022,HO  ,23040W,Obligation For: 2223040W [Equities] Trade Date,0.0,8102.17,2075339.0000000002,Cr,
1322,,,,27/05/22,,,,,
1323,,,,,,,,, 
1324,01-Jun-2022,    ,22006F,NSE-F&O Obligation for 01/06/22,0.0,16328.09,2091667.0900000003,Cr,
1325,,,,,,,,, 
1326,01-Jun-2022,HO  ,23041W,Obligation For: 2223041W [Equities] Trade Date,220797.3,0.0,1870869.7900000003,Cr,
1327,,,,30/05/22,,,,,
1328,,,,,,,,, 
1329,02-Jun-2022,    ,22006F,NSE-F&O Obligation for 02/06/22,5787.2,0.0,1865082.5900000003,Cr,
1330,,,,,,,,, 
1331,02-Jun-2022,HO  ,23042W,Obligation For: 2223042W [Equities] Trade Date,179501.64,0.0,1685580.9500000002,Cr,
1332,,,,31/05/22,,,,,
1333,,,,,,,,, 
1334,03-Jun-2022,    ,22006F,NSE-F&O Obligation for 03/06/22,0.0,12486.24,1698067.1900000002,Cr,
1335,,,,,,,,, 
1336,03-Jun-2022,HO  ,23043W,Obligation For: 2223043W [Equities] Trade Date,0.0,74594.74,1772661.9300000002,Cr,
1337,,,,01/06/22,,,,,
1338,,,,,,,,, 
1339,06-Jun-2022,    ,22006F,NSE-F&O Obligation for 06/06/22,0.0,6742.77,1779404.7000000002,Cr,
1340,,,,,,,,, 
1341,06-Jun-2022,HO  ,23044W,Obligation For: 2223044W [Equities] Trade Date,80139.39,0.0,1699265.3100000003,Cr,
1342,,,,02/06/22,,,,,
1343,,,,,,,,, 
1344,07-Jun-2022,    ,22006F,NSE-F&O Obligation for 07/06/22,0.0,12100.24,1711365.5500000003,Cr,
1345,,,,,,,,, 
1346,07-Jun-2022,HO  ,23045W,Obligation For: 2223045W [Equities] Trade Date,432074.76,0.0,1279290.7900000003,Cr,
1347,,,,03/06/22,,,,,
1348,,,,,,,,, 
1349,08-Jun-2022,    ,22006F,NSE-F&O Obligation for 08/06/22,0.0,12792.36,1292083.1500000004,Cr,
1350,,,,,,,,, 
1351,09-Jun-2022,    ,22006F,NSE-F&O Obligation for 09/06/22,4893.3,0.0,1287189.8500000003,Cr,
1352,,,,,,,,, 
1353,09-Jun-2022,HO  ,23047W,Obligation For: 2223047W [Equities] Trade Date,148577.68,0.0,1138612.1700000004,Cr,
1354,,,,07/06/22,,,,,
1355,,,,,,,,, 
1356,10-Jun-2022,    ,22006F,NSE-F&O Obligation for 10/06/22,0.0,10186.18,1148798.3500000003,Cr,
1357,,,,,,,,, 
1358,10-Jun-2022,HO  ,23048W,Obligation For: 2223048W [Equities] Trade Date,52703.67,0.0,1096094.6800000004,Cr,
1359,,,,08/06/22,,,,,
1360,,,,,,,,, 
1361,13-Jun-2022,    ,22006F,NSE-F&O Obligation for 13/06/22,0.0,4384.06,1100478.7400000005,Cr,
1362,,,,,,,,, 
1363,13-Jun-2022,HO  ,23049W,Obligation For: 2223049W [Equities] Trade Date,63714.78,0.0,1036763.9600000004,Cr,
1364,,,,09/06/22,,,,,
1365,,,,,,,,, 
1366,14-Jun-2022,    ,22006F,NSE-F&O Obligation for 14/06/22,0.0,13440.89,1050204.8500000003,Cr,
1367,,,,,,,,, 
1368,14-Jun-2022,HO  ,23050W,Obligation For: 2223050W [Equities] Trade Date,63579.86,0.0,986624.9900000003,Cr,
1369,,,,10/06/22,,,,,
1370,,,,,,,,, 
1371,15-Jun-2022,    ,22006F,NSE-F&O Obligation for 15/06/22,0.0,13092.43,999717.4200000004,Cr,
1372,,,,,,,,, 
1373,17-Jun-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,48536.24,1048253.6600000004,Cr,
1374,,,,BSE,,,,,
1375,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1376,,,,,,,,, 
1377,17-Jun-2022,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,999717.42,0.0,48536.24000000034,Cr,
1378,,,,being pay out,,,,,
1379,,,,,,,,, 
1380,17-Jun-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,48536.24,0.0,3.41970007866621e-10,Cr,
1381,,,,BSE,,,,,
1382,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1383,,,,,,,,, 
1384,17-Jun-2022,    ,22006F,NSE-F&O Obligation for 17/06/22,0.0,16479.17,16479.17000000034,Cr,
1385,,,,,,,,, 
1386,17-Jun-2022,HO  ,23053W,Obligation For: 2223053W [Equities] Trade Date,0.0,100273.76,116752.93000000034,Cr,
1387,,,,15/06/22,,,,,
1388,,,,,,,,, 
1389,20-Jun-2022,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,1000000.0,1116752.9300000004,Cr,
1390,,,,Cheque# :RTGS dated 20/06/22,,,,,
1391,,,,RTGS/IDIBR52022062028921992/KEYNOTE FINANCIAL SER,,,,,
1392,,,,,,,,, 
1393,20-Jun-2022,    ,22006F,NSE-F&O Obligation for 20/06/22,0.0,4753.83,1121506.7600000005,Cr,
1394,,,,,,,,, 
1395,20-Jun-2022,HO  ,23054W,Obligation For: 2223054W [Equities] Trade Date,0.0,62122.5,1183629.2600000005,Cr,
1396,,,,16/06/22,,,,,
1397,,,,,,,,, 
1398,21-Jun-2022,    ,22006F,NSE-F&O Obligation for 21/06/22,50663.91,0.0,1132965.3500000006,Cr,
1399,,,,,,,,, 
1400,21-Jun-2022,HO  ,23055W,Obligation For: 2223055W [Equities] Trade Date,127990.5,0.0,1004974.8500000006,Cr,
1401,,,,17/06/22,,,,,
1402,,,,,,,,, 
1403,22-Jun-2022,    ,22006F,NSE-F&O Obligation for 22/06/22,0.0,6469.35,1011444.2000000005,Cr,
1404,,,,,,,,, 
1405,22-Jun-2022,HO  ,23056W,Obligation For: 2223056W [Equities] Trade Date,0.0,23414.26,1034858.4600000005,Cr,
1406,,,,20/06/22,,,,,
1407,,,,,,,,, 
1408,23-Jun-2022,    ,22006F,NSE-F&O Obligation for 23/06/22,31086.98,0.0,1003771.4800000006,Cr,
1409,,,,,,,,, 
1410,23-Jun-2022,HO  ,22057X,Obligation For: 2022057X [NSE] Trade Date 22/06/22,7.26,0.0,1003764.2200000006,Cr,
1411,,,,,,,,, 
1412,23-Jun-2022,HO  ,23057W,Obligation For: 2223057W [Equities] Trade Date,56536.04,0.0,947228.1800000005,Cr,
1413,,,,21/06/22,,,,,
1414,,,,,,,,, 
1415,24-Jun-2022,    ,22006F,NSE-F&O Obligation for 24/06/22,0.0,7015.36,954243.5400000005,Cr,
1416,,,,,,,,, 
1417,24-Jun-2022,HO  ,23058W,Obligation For: 2223058W [Equities] Trade Date,108702.25,0.0,845541.2900000005,Cr,
1418,,,,22/06/22,,,,,
1419,,,,,,,,, 
1420,27-Jun-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,1.26,845542.5500000005,Cr,
1421,,,,NSE,,,,,
1422,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1423,,,,,,,,, 
1424,27-Jun-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,1.26,0.0,845541.2900000005,Cr,
1425,,,,NSE,,,,,
1426,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1427,,,,,,,,, 
1428,27-Jun-2022,HO  ,23059W,Obligation For: 2223059W [Equities] Trade Date,89814.05,0.0,755727.2400000005,Cr,
1429,,,,23/06/22,,,,,
1430,,,,,,,,, 
1431,28-Jun-2022,HO  ,23060W,Obligation For: 2223060W [Equities] Trade Date,62325.39,0.0,693401.8500000004,Cr,
1432,,,,24/06/22,,,,,
1433,,,,,,,,, 
1434,29-Jun-2022,HO  ,23061W,Obligation For: 2223061W [Equities] Trade Date,29419.65,0.0,663982.2000000004,Cr,
1435,,,,27/06/22,,,,,
1436,,,,,,,,, 
1437,30-Jun-2022,    ,22006F,NSE-F&O Obligation for 30/06/22,0.0,10080.56,674062.7600000005,Cr,
1438,,,,,,,,, 
1439,30-Jun-2022,HO  ,23062W,Obligation For: 2223062W [Equities] Trade Date,93396.85,0.0,580665.9100000005,Cr,
1440,,,,28/06/22,,,,,
1441,,,,,,,,, 
1442,04-Jul-2022,    ,22007F,NSE-F&O Obligation for 04/07/22,0.0,5995.75,586661.6600000005,Cr,
1443,,,,,,,,, 
1444,04-Jul-2022,HO  ,23064W,Obligation For: 2223064W [Equities] Trade Date,65619.09,0.0,521042.57000000053,Cr,
1445,,,,30/06/22,,,,,
1446,,,,,,,,, 
1447,05-Jul-2022,    ,22007F,NSE-F&O Obligation for 05/07/22,2497.18,0.0,518545.39000000054,Cr,
1448,,,,,,,,, 
1449,06-Jul-2022,    ,22007F,NSE-F&O Obligation for 06/07/22,9390.9,0.0,509154.4900000005,Cr,
1450,,,,,,,,, 
1451,06-Jul-2022,HO  ,23066W,Obligation For: 2223066W [Equities] Trade Date,155939.24,0.0,353215.2500000005,Cr,
1452,,,,04/07/22,,,,,
1453,,,,,,,,, 
1454,07-Jul-2022,    ,22007F,NSE-F&O Obligation for 07/07/22,23187.21,0.0,330028.0400000005,Cr,
1455,,,,,,,,, 
1456,07-Jul-2022,HO  ,23067W,Obligation For: 2223067W [Equities] Trade Date,233779.92,0.0,96248.12000000049,Cr,
1457,,,,05/07/22,,,,,
1458,,,,,,,,, 
1459,08-Jul-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,34259.71,130507.83000000048,Cr,
1460,,,,BSE,,,,,
1461,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1462,,,,,,,,, 
1463,08-Jul-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,34259.71,0.0,96248.12000000049,Cr,
1464,,,,BSE,,,,,
1465,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1466,,,,,,,,, 
1467,08-Jul-2022,    ,22007F,NSE-F&O Obligation for 08/07/22,0.0,12915.98,109164.10000000049,Cr,
1468,,,,,,,,, 
1469,08-Jul-2022,HO  ,23068W,Obligation For: 2223068W [Equities] Trade Date,96272.23,0.0,12891.87000000049,Cr,
1470,,,,06/07/22,,,,,
1471,,,,,,,,, 
1472,11-Jul-2022,    ,22007F,NSE-F&O Obligation for 11/07/22,0.0,3473.38,16365.250000000491,Cr,
1473,,,,,,,,, 
1474,11-Jul-2022,HO  ,23069W,Obligation For: 2223069W [Equities] Trade Date,0.0,70222.91,86588.1600000005,Cr,
1475,,,,07/07/22,,,,,
1476,,,,,,,,, 
1477,12-Jul-2022,    ,22007F,NSE-F&O Obligation for 12/07/22,0.0,9051.9,95640.06000000049,Cr,
1478,,,,,,,,, 
1479,12-Jul-2022,HO  ,23070W,Obligation For: 2223070W [Equities] Trade Date,29829.45,0.0,65810.6100000005,Cr,
1480,,,,08/07/22,,,,,
1481,,,,,,,,, 
1482,13-Jul-2022,    ,22007F,NSE-F&O Obligation for 13/07/22,10747.02,0.0,55063.59000000049,Cr,
1483,,,,,,,,, 
1484,13-Jul-2022,HO  ,23071W,Obligation For: 2223071W [Equities] Trade Date,0.0,59113.45,114177.04000000049,Cr,
1485,,,,11/07/22,,,,,
1486,,,,,,,,, 
1487,14-Jul-2022,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,500000.0,614177.0400000005,Cr,
1488,,,,Cheque# :308273 dated 14/07/22,,,,,
1489,,,,BEING CH RECD TOWARDS A./C,,,,,
1490,,,,Bank# :INDIAN BANK,,,,,
1491,,,,A/c # :416199990,,,,,
1492,,,,,,,,, 
1493,14-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,14777.24,628954.2800000005,Cr,
1494,,,,NFO,,,,,
1495,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1496,,,,,,,,, 
1497,14-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,14777.24,0.0,614177.0400000005,Cr,
1498,,,,NFO,,,,,
1499,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1500,,,,,,,,, 
1501,14-Jul-2022,    ,22007F,NSE-F&O Obligation for 14/07/22,29453.37,0.0,584723.6700000005,Cr,
1502,,,,,,,,, 
1503,14-Jul-2022,HO  ,23072W,Obligation For: 2223072W [Equities] Trade Date,0.0,68922.32,653645.9900000005,Cr,
1504,,,,12/07/22,,,,,
1505,,,,,,,,, 
1506,15-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,3.14,653649.1300000005,Cr,
1507,,,,NSE,,,,,
1508,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1509,,,,,,,,, 
1510,15-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,3.14,0.0,653645.9900000005,Cr,
1511,,,,NSE,,,,,
1512,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1513,,,,,,,,, 
1514,15-Jul-2022,    ,22007F,NSE-F&O Obligation for 15/07/22,0.0,15053.89,668699.8800000005,Cr,
1515,,,,,,,,, 
1516,15-Jul-2022,HO  ,22083X,Obligation For: 2022083X [NSE] Trade Date 14/07/22,3.14,0.0,668696.7400000005,Cr,
1517,,,,,,,,, 
1518,18-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,77.23,668773.9700000004,Cr,
1519,,,,NSE,,,,,
1520,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1521,,,,,,,,, 
1522,18-Jul-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,77.23,0.0,668696.7400000005,Cr,
1523,,,,NSE,,,,,
1524,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1525,,,,,,,,, 
1526,18-Jul-2022,    ,22007F,NSE-F&O Obligation for 18/07/22,0.0,5940.86,674637.6000000004,Cr,
1527,,,,,,,,, 
1528,18-Jul-2022,HO  ,22084X,Obligation For: 2022084X [NSE] Trade Date 15/07/22,77.23,0.0,674560.3700000005,Cr,
1529,,,,,,,,, 
1530,19-Jul-2022,    ,22007F,NSE-F&O Obligation for 19/07/22,0.0,6120.73,680681.1000000004,Cr,
1531,,,,,,,,, 
1532,19-Jul-2022,HO  ,23075W,Obligation For: 2223075W [Equities] Trade Date,0.0,121750.78,802431.8800000005,Cr,
1533,,,,15/07/22,,,,,
1534,,,,,,,,, 
1535,20-Jul-2022,    ,22007F,NSE-F&O Obligation for 20/07/22,0.0,10568.51,813000.3900000005,Cr,
1536,,,,,,,,, 
1537,20-Jul-2022,HO  ,23076W,Obligation For: 2223076W [Equities] Trade Date,60420.47,0.0,752579.9200000005,Cr,
1538,,,,18/07/22,,,,,
1539,,,,,,,,, 
1540,21-Jul-2022,HO  ,,AXIS BANK LTD-BSE CASH CLIENT A/C       ,0.0,125000.0,877579.9200000005,Cr,
1541,,,,Cheque# :308274 dated 21/07/22,,,,,
1542,,,,being ch recd towards margin,,,,,
1543,,,,Bank# :INDIAN BANK,,,,,
1544,,,,A/c # :416199990,,,,,
1545,,,,,,,,, 
1546,21-Jul-2022,HO  ,,Amount debited for penalty charged on account of,1221.28,0.0,876358.6400000005,Cr,
1547,,,,shortfall of Margin in the Derivative Segment  for,,,,,
1548,,,,Trades on 13-JUL-2022 against shortfall of,,,,,
1549,,,,Rs.103498.43,,,,,
1550,,,,Invoice No : MH/MRG/000000009,,,,,
1551,,,,,,,,, 
1552,21-Jul-2022,    ,22007F,NSE-F&O Obligation for 21/07/22,0.0,9784.09,886142.7300000004,Cr,
1553,,,,,,,,, 
1554,21-Jul-2022,HO  ,23077W,Obligation For: 2223077W [Equities] Trade Date,120660.96,0.0,765481.7700000005,Cr,
1555,,,,19/07/22,,,,,
1556,,,,,,,,, 
1557,22-Jul-2022,    ,22007F,NSE-F&O Obligation for 22/07/22,0.0,8488.25,773970.0200000005,Cr,
1558,,,,,,,,, 
1559,25-Jul-2022,    ,22007F,NSE-F&O Obligation for 25/07/22,0.0,7129.1,781099.1200000005,Cr,
1560,,,,,,,,, 
1561,25-Jul-2022,HO  ,23079W,Obligation For: 2223079W [Equities] Trade Date,47387.15,0.0,733711.9700000004,Cr,
1562,,,,21/07/22,,,,,
1563,,,,,,,,, 
1564,26-Jul-2022,    ,22007F,NSE-F&O Obligation for 26/07/22,0.0,9951.34,743663.3100000004,Cr,
1565,,,,,,,,, 
1566,26-Jul-2022,HO  ,23080W,Obligation For: 2223080W [Equities] Trade Date,61073.12,0.0,682590.1900000004,Cr,
1567,,,,22/07/22,,,,,
1568,,,,,,,,, 
1569,27-Jul-2022,    ,22007F,NSE-F&O Obligation for 27/07/22,4527.07,0.0,678063.1200000005,Cr,
1570,,,,,,,,, 
1571,27-Jul-2022,HO  ,23081W,Obligation For: 2223081W [Equities] Trade Date,0.0,165610.74,843673.8600000005,Cr,
1572,,,,25/07/22,,,,,
1573,,,,,,,,, 
1574,28-Jul-2022,    ,22007F,NSE-F&O Obligation for 28/07/22,0.0,5091.52,848765.3800000005,Cr,
1575,,,,,,,,, 
1576,01-Aug-2022,    ,22008F,NSE-F&O Obligation for 01/08/22,0.0,10953.2,859718.5800000004,Cr,
1577,,,,,,,,, 
1578,01-Aug-2022,HO  ,23084W,Obligation For: 2223084W [Equities] Trade Date,0.0,34799.56,894518.1400000004,Cr,
1579,,,,28/07/22,,,,,
1580,,,,,,,,, 
1581,02-Aug-2022,    ,22008F,NSE-F&O Obligation for 02/08/22,0.0,8663.14,903181.2800000004,Cr,
1582,,,,,,,,, 
1583,03-Aug-2022,    ,22008F,NSE-F&O Obligation for 03/08/22,0.0,13433.53,916614.8100000004,Cr,
1584,,,,,,,,, 
1585,03-Aug-2022,HO  ,23086W,Obligation For: 2223086W [Equities] Trade Date,0.0,233012.65,1149627.4600000004,Cr,
1586,,,,01/08/22,,,,,
1587,,,,,,,,, 
1588,04-Aug-2022,    ,22008F,NSE-F&O Obligation for 04/08/22,57865.6,0.0,1091761.8600000003,Cr,
1589,,,,,,,,, 
1590,04-Aug-2022,HO  ,23087W,Obligation For: 2223087W [Equities] Trade Date,263378.56,0.0,828383.3000000003,Cr,
1591,,,,02/08/22,,,,,
1592,,,,,,,,, 
1593,04-Aug-2022,HO  ,23087Z,Obligation For: 2223087Z [Equities] Trade Date,86738.11,0.0,741645.1900000003,Cr,
1594,,,,02/08/22,,,,,
1595,,,,,,,,, 
1596,05-Aug-2022,    ,22008F,NSE-F&O Obligation for 05/08/22,0.0,17661.24,759306.4300000003,Cr,
1597,,,,,,,,, 
1598,05-Aug-2022,HO  ,23088W,Obligation For: 2223088W [Equities] Trade Date,0.0,105292.3,864598.7300000003,Cr,
1599,,,,03/08/22,,,,,
1600,,,,,,,,, 
1601,08-Aug-2022,    ,22008F,NSE-F&O Obligation for 08/08/22,0.0,8138.48,872737.2100000003,Cr,
1602,,,,,,,,, 
1603,08-Aug-2022,HO  ,23089W,Obligation For: 2223089W [Equities] Trade Date,0.0,34180.47,906917.6800000003,Cr,
1604,,,,04/08/22,,,,,
1605,,,,,,,,, 
1606,10-Aug-2022,    ,22008F,NSE-F&O Obligation for 10/08/22,0.0,16163.27,923080.9500000003,Cr,
1607,,,,,,,,, 
1608,10-Aug-2022,HO  ,23090W,Obligation For: 2223090W [Equities] Trade Date,0.0,230940.66,1154021.6100000003,Cr,
1609,,,,05/08/22,,,,,
1610,,,,,,,,, 
1611,11-Aug-2022,    ,22008F,NSE-F&O Obligation for 11/08/22,0.0,4258.11,1158279.7200000004,Cr,
1612,,,,,,,,, 
1613,11-Aug-2022,HO  ,23091W,Obligation For: 2223091W [Equities] Trade Date,0.0,94001.73,1252281.4500000004,Cr,
1614,,,,08/08/22,,,,,
1615,,,,,,,,, 
1616,12-Aug-2022,    ,22008F,NSE-F&O Obligation for 12/08/22,0.0,17015.41,1269296.8600000003,Cr,
1617,,,,,,,,, 
1618,12-Aug-2022,HO  ,23092W,Obligation For: 2223092W [Equities] Trade Date,29645.67,0.0,1239651.1900000004,Cr,
1619,,,,10/08/22,,,,,
1620,,,,,,,,, 
1621,16-Aug-2022,    ,22008F,NSE-F&O Obligation for 16/08/22,0.0,5293.75,1244944.9400000004,Cr,
1622,,,,,,,,, 
1623,17-Aug-2022,    ,22008F,NSE-F&O Obligation for 17/08/22,0.0,11378.32,1256323.2600000005,Cr,
1624,,,,,,,,, 
1625,17-Aug-2022,HO  ,23093W,Obligation For: 2223093W [Equities] Trade Date,76500.94,0.0,1179822.3200000005,Cr,
1626,,,,11/08/22,,,,,
1627,,,,,,,,, 
1628,18-Aug-2022,    ,22008F,NSE-F&O Obligation for 18/08/22,2415.39,0.0,1177406.9300000006,Cr,
1629,,,,,,,,, 
1630,18-Aug-2022,HO  ,23094W,Obligation For: 2223094W [Equities] Trade Date,135363.51,0.0,1042043.4200000006,Cr,
1631,,,,12/08/22,,,,,
1632,,,,,,,,, 
1633,18-Aug-2022,HO  ,23095W,Obligation For: 2223095W [Equities] Trade Date,175156.51,0.0,866886.9100000006,Cr,
1634,,,,16/08/22,,,,,
1635,,,,,,,,, 
1636,19-Aug-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,490748.92,1357635.8300000005,Cr,
1637,,,,Of Client,,,,,
1638,,,,,,,,, 
1639,19-Aug-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,490748.92,0.0,866886.9100000006,Cr,
1640,,,,Of Client,,,,,
1641,,,,,,,,, 
1642,19-Aug-2022,    ,22008F,NSE-F&O Obligation for 19/08/22,13851.39,0.0,853035.5200000006,Cr,
1643,,,,,,,,, 
1644,19-Aug-2022,HO  ,23096W,Obligation For: 2223096W [Equities] Trade Date,23547.08,0.0,829488.4400000006,Cr,
1645,,,,17/08/22,,,,,
1646,,,,,,,,, 
1647,22-Aug-2022,    ,22008F,NSE-F&O Obligation for 22/08/22,0.0,13934.34,843422.7800000006,Cr,
1648,,,,,,,,, 
1649,22-Aug-2022,HO  ,22094O,Obligation For: 2022094O [BSE] Trade Date 19/08/22,53.08,0.0,843369.7000000007,Cr,
1650,,,,,,,,, 
1651,22-Aug-2022,HO  ,23097W,Obligation For: 2223097W [Equities] Trade Date,161637.61,0.0,681732.0900000007,Cr,
1652,,,,18/08/22,,,,,
1653,,,,,,,,, 
1654,23-Aug-2022,    ,22008F,NSE-F&O Obligation for 23/08/22,0.0,6541.72,688273.8100000006,Cr,
1655,,,,,,,,, 
1656,23-Aug-2022,HO  ,23098W,Obligation For: 2223098W [Equities] Trade Date,65848.82,0.0,622424.9900000007,Cr,
1657,,,,19/08/22,,,,,
1658,,,,,,,,, 
1659,24-Aug-2022,    ,22008F,NSE-F&O Obligation for 24/08/22,0.0,218.0,622642.9900000007,Cr,
1660,,,,,,,,, 
1661,24-Aug-2022,HO  ,23099W,Obligation For: 2223099W [Equities] Trade Date,0.0,8538.68,631181.6700000007,Cr,
1662,,,,22/08/22,,,,,
1663,,,,,,,,, 
1664,25-Aug-2022,    ,22008F,NSE-F&O Obligation for 25/08/22,4519.97,0.0,626661.7000000008,Cr,
1665,,,,,,,,, 
1666,25-Aug-2022,HO  ,23100W,Obligation For: 2223100W [Equities] Trade Date,0.0,141754.2,768415.9000000008,Cr,
1667,,,,23/08/22,,,,,
1668,,,,,,,,, 
1669,26-Aug-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,0.0,149485.98,917901.8800000008,Cr,
1670,,,,Of Client,,,,,
1671,,,,,,,,, 
1672,26-Aug-2022,HO  ,,Inter Segment Balance Transfer From NFO  To  BSE,149485.98,0.0,768415.9000000008,Cr,
1673,,,,Of Client,,,,,
1674,,,,,,,,, 
1675,26-Aug-2022,HO  ,23101W,Obligation For: 2223101W [Equities] Trade Date,105373.95,0.0,663041.9500000009,Cr,
1676,,,,24/08/22,,,,,
1677,,,,,,,,, 
1678,29-Aug-2022,    ,22009F,NSE-F&O Obligation for 29/08/22,0.0,11608.11,674650.0600000009,Cr,
1679,,,,,,,,, 
1680,29-Aug-2022,HO  ,23102W,Obligation For: 2223102W [Equities] Trade Date,149229.91,0.0,525420.1500000008,Cr,
1681,,,,25/08/22,,,,,
1682,,,,,,,,, 
1683,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,21980.45,547400.6000000008,Cr,
1684,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1685,,,,,,,,, 
1686,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,21980.45,569381.0500000007,Cr,
1687,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1688,,,,,,,,, 
1689,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,0.0,136629.44,706010.4900000007,Cr,
1690,,,,BSE,,,,,
1691,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1692,,,,,,,,, 
1693,30-Aug-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,0.0,282842.67,988853.1600000006,Cr,
1694,,,,Of Client,,,,,
1695,,,,,,,,, 
1696,30-Aug-2022,HO  ,,Inter Segment Balance Transfer From BSE  To  NFO,282842.67,0.0,706010.4900000007,Cr,
1697,,,,Of Client,,,,,
1698,,,,,,,,, 
1699,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,21980.45,0.0,684030.0400000007,Cr,
1700,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1701,,,,,,,,, 
1702,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,21980.45,0.0,662049.5900000008,Cr,
1703,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1704,,,,,,,,, 
1705,30-Aug-2022,HO  ,,		Inter Segment Balance Transfer From NFO   To,136629.44,0.0,525420.1500000008,Cr,
1706,,,,BSE,,,,,
1707,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1708,,,,,,,,, 
1709,30-Aug-2022,    ,22009F,NSE-F&O Obligation for 30/08/22,0.0,4070.57,529490.7200000008,Cr,
1710,,,,,,,,, 
1711,30-Aug-2022,HO  ,23103W,Obligation For: 2223103W [Equities] Trade Date,0.0,84823.12,614313.8400000008,Cr,
1712,,,,26/08/22,,,,,
1713,,,,,,,,, 
1714,30-Aug-2022,HO  ,23103Z,Obligation For: 2223103Z [Equities] Trade Date,0.0,16215.11,630528.9500000008,Cr,
1715,,,,26/08/22,,,,,
1716,,,,,,,,, 
1717,01-Sep-2022,    ,22009F,NSE-F&O Obligation for 01/09/22,0.0,4180.65,634709.6000000008,Cr,
1718,,,,,,,,, 
1719,01-Sep-2022,HO  ,23104W,Obligation For: 2223104W [Equities] Trade Date,0.0,166629.44,801339.0400000007,Cr,
1720,,,,29/08/22,,,,,
1721,,,,,,,,, 
1722,02-Sep-2022,    ,22009F,NSE-F&O Obligation for 02/09/22,0.0,20066.24,821405.2800000007,Cr,
1723,,,,,,,,, 
1724,02-Sep-2022,HO  ,22101X,Obligation For: 2022101X [NSE] Trade Date 01/09/22,46.44,0.0,821358.8400000008,Cr,
1725,,,,,,,,, 
1726,02-Sep-2022,HO  ,23105W,Obligation For: 2223105W [Equities] Trade Date,110034.88,0.0,711323.9600000008,Cr,
1727,,,,30/08/22,,,,,
1728,,,,,,,,, 
1729,05-Sep-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,0.0,46.44,711370.4000000007,Cr,
1730,,,,NSE,,,,,
1731,,,,		Of Client KEYNOTE FINANCIAL SERVICES LTD,,,,,
1732,,,,,,,,, 
1733,05-Sep-2022,HO  ,,		Inter Segment Balance Transfer From BSE   To,46.44,0.0,711323.9600000008,Cr,
1734,,,,NSE,,,,,
