,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
424,62,CLIENTS,140963.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,182993,Obligation For: 2324633M [Equities] Trade Date 13/10/23,blank,2414886.34,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-15T18:30:00Z,V324633,2324,01-04-2023,31-03-2024
425,62,CLIENTS,132341.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,183226,Obligation For: 2324634M [Equities] Trade Date 16/10/23,blank,2547228.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-16T18:30:00Z,V324634,2324,01-04-2023,31-03-2024
426,62,CLIENTS,0.0,500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,146123,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,2047228.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-16T18:30:00Z,IE00003,2324,01-04-2023,31-03-2024
427,62,CLIENTS,196092.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,183501,Obligation For: 2324635M [Equities] Trade Date 17/10/23,blank,2243320.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-17T18:30:00Z,V324635,2324,01-04-2023,31-03-2024
428,62,CLIENTS,0.0,901123.4,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,173412,Obligation For: 2324021T [Equities] Trade Date 18/10/23,blank,1342197.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-18T18:30:00Z,V324021,2324,01-04-2023,31-03-2024
429,62,CLIENTS,261876.66,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,184675,Obligation For: 2324639M [Equities] Trade Date 23/10/23,blank,1604074.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-24T18:30:00Z,V324639,2324,01-04-2023,31-03-2024
430,62,CLIENTS,1022141.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,184941,Obligation For: 2324640M [Equities] Trade Date 25/10/23,blank,2626215.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-25T18:30:00Z,V324640,2324,01-04-2023,31-03-2024
431,62,CLIENTS,0.0,412739.97,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,185437,Obligation For: 2324642M [Equities] Trade Date 27/10/23,blank,2213475.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-29T18:30:00Z,V324642,2324,01-04-2023,31-03-2024
432,62,CLIENTS,0.0,141781.16,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,165875,Obligation For: 2324643M [Equities] Trade Date 30/10/23,blank,2071694.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-30T18:30:00Z,V324643,2324,01-04-2023,31-03-2024
433,62,CLIENTS,0.0,421621.56,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,166239,Obligation For: 2324644M [Equities] Trade Date 31/10/23,blank,1650072.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-31T18:30:00Z,V324644,2324,01-04-2023,31-03-2024
434,62,CLIENTS,0.0,411895.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,187314,Obligation For: 2324646M [Equities] Trade Date 02/11/23,blank,1238176.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-02T18:30:00Z,V324646,2324,01-04-2023,31-03-2024
435,62,CLIENTS,0.0,414525.12,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,187889,Obligation For: 2324648M [Equities] Trade Date 06/11/23,blank,823651.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-06T18:30:00Z,V324648,2324,01-04-2023,31-03-2024
436,62,CLIENTS,593066.79,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,188163,Obligation For: 2324649M [Equities] Trade Date 07/11/23,blank,1416718.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-07T18:30:00Z,V324649,2324,01-04-2023,31-03-2024
437,62,CLIENTS,2098.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,193930,Obligation For: 2324652M [Equities] Trade Date 10/11/23,blank,1418817.18,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-12T18:30:00Z,V324652,2324,01-04-2023,31-03-2024
438,62,CLIENTS,425552.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,194725,Obligation For: 2324654M [Equities] Trade Date 13/11/23,blank,1844369.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-14T18:30:00Z,V324654,2324,01-04-2023,31-03-2024
439,62,CLIENTS,213927.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,189996,Obligation For: 2324655M [Equities] Trade Date 15/11/23,blank,2058296.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-15T18:30:00Z,V324655,2324,01-04-2023,31-03-2024
440,62,CLIENTS,214453.68,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,190290,Obligation For: 2324656M [Equities] Trade Date 16/11/23,blank,2272750.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-16T18:30:00Z,V324656,2324,01-04-2023,31-03-2024
441,62,CLIENTS,483771.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,192233,Obligation For: 2324658M [Equities] Trade Date 20/11/23,blank,2756521.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-20T18:30:00Z,V324658,2324,01-04-2023,31-03-2024
442,62,CLIENTS,0.0,1320495.88,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,193597,Obligation For: 2324659M [Equities] Trade Date 21/11/23,blank,1436025.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-21T18:30:00Z,V324659,2324,01-04-2023,31-03-2024
443,62,CLIENTS,987707.2,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,202214,Obligation For: 2324665M [Equities] Trade Date 30/11/23,blank,2423732.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-30T18:30:00Z,V324665,2324,01-04-2023,31-03-2024
444,62,CLIENTS,45010.8,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,201553,Obligation For: 2324667M [Equities] Trade Date 04/12/23,blank,2468743.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-04T18:30:00Z,V324667,2324,01-04-2023,31-03-2024
445,62,CLIENTS,0.0,434293.83,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,204270,Obligation For: 2324668M [Equities] Trade Date 05/12/23,blank,2034449.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-05T18:30:00Z,V324668,2324,01-04-2023,31-03-2024
446,62,CLIENTS,102393.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,205056,Obligation For: 2324669M [Equities] Trade Date 06/12/23,blank,2136843.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-06T18:30:00Z,V324669,2324,01-04-2023,31-03-2024
447,62,CLIENTS,141506.81,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,208291,Obligation For: 2324670M [Equities] Trade Date 07/12/23,blank,2278350.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-07T18:30:00Z,V324670,2324,01-04-2023,31-03-2024
448,62,CLIENTS,0.0,217009.51,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,207707,Obligation For: 2324671M [Equities] Trade Date 08/12/23,blank,2061341.24,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-10T18:30:00Z,V324671,2324,01-04-2023,31-03-2024
449,62,CLIENTS,0.0,21768.51,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,209548,Obligation For: 2324672M [Equities] Trade Date 11/12/23,blank,2039572.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-11T18:30:00Z,V324672,2324,01-04-2023,31-03-2024
450,62,CLIENTS,113424.49,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,211304,Obligation For: 2324673M [Equities] Trade Date 12/12/23,blank,2152997.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-12T18:30:00Z,V324673,2324,01-04-2023,31-03-2024
451,62,CLIENTS,0.0,127043.16,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,240336,Obligation For: 2324678M [Equities] Trade Date 19/12/23,blank,2025954.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-19T18:30:00Z,V324678,2324,01-04-2023,31-03-2024
452,62,CLIENTS,0.0,1000000.0,HO,Branch [HO],2023-12-20T18:30:00Z,RTGS,2.0,6171,blank,P,1025954.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2023-12-20T18:30:00Z,P/00018,2324,01-04-2023,31-03-2024
453,62,CLIENTS,0.0,115227.03,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,235956,Obligation For: 2324680M [Equities] Trade Date 21/12/23,blank,910727.03,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-21T18:30:00Z,V324680,2324,01-04-2023,31-03-2024
454,62,CLIENTS,0.0,207441.21,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,221844,Obligation For: 2324682M [Equities] Trade Date 26/12/23,blank,703285.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-26T18:30:00Z,V324682,2324,01-04-2023,31-03-2024
455,62,CLIENTS,153412.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,221990,Obligation For: 2324682V [Equities] Trade Date 26/12/23,blank,856698.34,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-26T18:30:00Z,V324682,2324,01-04-2023,31-03-2024
456,62,CLIENTS,0.0,130459.9,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,235283,Obligation For: 2324683M [Equities] Trade Date 27/12/23,blank,726238.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-27T18:30:00Z,V324683,2324,01-04-2023,31-03-2024
457,62,CLIENTS,1000000.0,0.0,HO,Branch [HO],2023-12-28T18:30:00Z,RTGS,2.0,6374,blank,R,1726238.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-12-28T18:30:00Z,R/00013,2324,01-04-2023,31-03-2024
458,62,CLIENTS,0.0,217091.13,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,236233,Obligation For: 2324684M [Equities] Trade Date 28/12/23,blank,1509147.31,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-28T18:30:00Z,V324684,2324,01-04-2023,31-03-2024
459,62,CLIENTS,0.0,260639.87,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,228333,Obligation For: 2324687M [Equities] Trade Date 02/01/24,blank,1248507.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-02T18:30:00Z,V324687,2324,01-04-2023,31-03-2024
460,62,CLIENTS,0.0,1913.99,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,229365,"Inter Segment Balance Transfer From CDSL To  BSE 
Of Client",blank,1246593.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-01-03T18:30:00Z,IE00003,2324,01-04-2023,31-03-2024
461,62,CLIENTS,0.0,3220000.0,HO,Branch [HO],2024-01-04T18:30:00Z,RTGS,2.0,6680,As per RTGS0000000007,P,-1973406.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-01-04T18:30:00Z,P/00079,2324,01-04-2023,31-03-2024
462,62,CLIENTS,1244594.88,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,231216,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",blank,-728811.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-01-04T18:30:00Z,IE00005,2324,01-04-2023,31-03-2024
463,62,CLIENTS,805222.37,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,233028,Obligation For: 2324689M [Equities] Trade Date 04/01/24,blank,76410.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-04T18:30:00Z,V324689,2324,01-04-2023,31-03-2024
464,62,CLIENTS,3220000.0,0.0,HO,Branch [HO],2024-01-07T18:30:00Z,RTGS,2.0,6734,blank,R,3296410.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-01-07T18:30:00Z,R/00016,2324,01-04-2023,31-03-2024
465,62,CLIENTS,78973.43,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,233381,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",blank,3375384.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-01-07T18:30:00Z,IE00001,2324,01-04-2023,31-03-2024
466,62,CLIENTS,0.0,1500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,233437,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1875384.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-01-07T18:30:00Z,IE00009,2324,01-04-2023,31-03-2024
467,62,CLIENTS,0.0,155384.13,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,234808,Obligation For: 2324690M [Equities] Trade Date 05/01/24,blank,1720000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-07T18:30:00Z,V324690,2324,01-04-2023,31-03-2024
468,62,CLIENTS,225370.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,242653,Obligation For: 2324694M [Equities] Trade Date 11/01/24,blank,1945370.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-11T18:30:00Z,V324694,2324,01-04-2023,31-03-2024
469,62,CLIENTS,0.0,1452066.8,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,242266,Obligation For: 2324695M [Equities] Trade Date 12/01/24,blank,493304.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-14T18:30:00Z,V324695,2324,01-04-2023,31-03-2024
470,62,CLIENTS,149546.01,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,278879,Obligation For: 2324696M [Equities] Trade Date 15/01/24,blank,642850.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-15T18:30:00Z,V324696,2324,01-04-2023,31-03-2024
471,62,CLIENTS,433894.2,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,245868,Obligation For: 2324698M [Equities] Trade Date 17/01/24,blank,1076744.33,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-17T18:30:00Z,V324698,2324,01-04-2023,31-03-2024
472,62,CLIENTS,689.96,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,246113,Obligation For: 2324698V [Equities] Trade Date 17/01/24,blank,1077434.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-17T18:30:00Z,V324698,2324,01-04-2023,31-03-2024
473,62,CLIENTS,0.0,142328.22,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,259745,Obligation For: 2324704M [Equities] Trade Date 25/01/24,blank,935106.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-28T18:30:00Z,V324704,2324,01-04-2023,31-03-2024
474,62,CLIENTS,1709815.46,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,260609,Obligation For: 2324706M [Equities] Trade Date 30/01/24,blank,2644921.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-30T18:30:00Z,V324706,2324,01-04-2023,31-03-2024
475,62,CLIENTS,588735.34,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,260974,Obligation For: 2324706V [Equities] Trade Date 30/01/24,blank,3233656.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-30T18:30:00Z,V324706,2324,01-04-2023,31-03-2024
476,62,CLIENTS,0.0,810121.34,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,279344,Obligation For: 2324707M [Equities] Trade Date 31/01/24,blank,2423535.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-01-31T18:30:00Z,V324707,2324,01-04-2023,31-03-2024
477,62,CLIENTS,0.0,726375.43,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,274190,Obligation For: 2324708M [Equities] Trade Date 01/02/24,blank,1697160.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-01T18:30:00Z,V324708,2324,01-04-2023,31-03-2024
478,62,CLIENTS,0.0,271515.55,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,273746,Obligation For: 2324709M [Equities] Trade Date 02/02/24,blank,1425644.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-04T18:30:00Z,V324709,2324,01-04-2023,31-03-2024
479,62,CLIENTS,0.0,150000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,265685,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1275644.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-02-04T18:30:00Z,IE00004,2324,01-04-2023,31-03-2024
480,62,CLIENTS,0.0,150000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,267011,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,1125644.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-02-05T18:30:00Z,IE00001,2324,01-04-2023,31-03-2024
481,62,CLIENTS,0.0,272421.18,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,273291,Obligation For: 2324710M [Equities] Trade Date 05/02/24,blank,853223.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-05T18:30:00Z,V324710,2324,01-04-2023,31-03-2024
482,62,CLIENTS,95857.22,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,271429,Obligation For: 2324711M [Equities] Trade Date 06/02/24,blank,949080.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-06T18:30:00Z,V324711,2324,01-04-2023,31-03-2024
483,62,CLIENTS,444312.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,276635,Obligation For: 2324715M [Equities] Trade Date 12/02/24,blank,1393392.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-12T18:30:00Z,V324715,2324,01-04-2023,31-03-2024
484,62,CLIENTS,4569.76,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,280652,Obligation For: 2324716M [Equities] Trade Date 13/02/24,blank,1397962.46,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-13T18:30:00Z,V324716,2324,01-04-2023,31-03-2024
485,62,CLIENTS,274062.43,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,282796,Obligation For: 2324718M [Equities] Trade Date 15/02/24,blank,1672024.89,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-15T18:30:00Z,V324718,2324,01-04-2023,31-03-2024
486,62,CLIENTS,0.0,105688.08,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,284111,Obligation For: 2324719M [Equities] Trade Date 16/02/24,blank,1566336.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-19T18:30:00Z,V324719,2324,01-04-2023,31-03-2024
487,62,CLIENTS,0.0,857703.27,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,284907,Obligation For: 2324720M [Equities] Trade Date 19/02/24,blank,708633.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-19T18:30:00Z,V324720,2324,01-04-2023,31-03-2024
488,62,CLIENTS,616.32,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,286309,Obligation For: 2324721M [Equities] Trade Date 20/02/24,blank,709249.86,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-20T18:30:00Z,V324721,2324,01-04-2023,31-03-2024
489,62,CLIENTS,165419.06,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,289921,Obligation For: 2324724M [Equities] Trade Date 23/02/24,blank,874668.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-02-25T18:30:00Z,V324724,2324,01-04-2023,31-03-2024
490,62,CLIENTS,563287.4,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,297949,Obligation For: 2324729M [Equities] Trade Date 01/03/24,blank,1437956.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-03T18:30:00Z,V324729,2324,01-04-2023,31-03-2024
491,62,CLIENTS,98691.07,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,297548,Obligation For: 2324731M [Equities] Trade Date 04/03/24,blank,1536647.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-04T18:30:00Z,V324731,2324,01-04-2023,31-03-2024
492,62,CLIENTS,15018.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,299548,Obligation For: 2324732M [Equities] Trade Date 05/03/24,blank,1551666.03,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-05T18:30:00Z,V324732,2324,01-04-2023,31-03-2024
493,62,CLIENTS,0.0,271301.92,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,300252,Obligation For: 2324733M [Equities] Trade Date 06/03/24,blank,1280364.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-06T18:30:00Z,V324733,2324,01-04-2023,31-03-2024
494,62,CLIENTS,0.0,272394.88,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,302325,Obligation For: 2324734M [Equities] Trade Date 07/03/24,blank,1007969.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-10T18:30:00Z,V324734,2324,01-04-2023,31-03-2024
495,62,CLIENTS,175475.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,303769,Obligation For: 2324736M [Equities] Trade Date 12/03/24,blank,1183444.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-12T18:30:00Z,V324736,2324,01-04-2023,31-03-2024
496,62,CLIENTS,845983.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,306305,Obligation For: 2324738M [Equities] Trade Date 14/03/24,blank,2029428.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-14T18:30:00Z,V324738,2324,01-04-2023,31-03-2024
497,62,CLIENTS,0.0,306180.9,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,312648,Obligation For: 2324739M [Equities] Trade Date 15/03/24,blank,1723247.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-17T18:30:00Z,V324739,2324,01-04-2023,31-03-2024
498,62,CLIENTS,0.0,171209.67,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,314870,Obligation For: 2324742M [Equities] Trade Date 20/03/24,blank,1552037.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-20T18:30:00Z,V324742,2324,01-04-2023,31-03-2024
499,62,CLIENTS,259266.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,316992,Obligation For: 2324743M [Equities] Trade Date 21/03/24,blank,1811304.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-21T18:30:00Z,V324743,2324,01-04-2023,31-03-2024
500,62,CLIENTS,0.0,271710.81,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,318865,Obligation For: 2324744M [Equities] Trade Date 22/03/24,blank,1539593.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-25T18:30:00Z,V324744,2324,01-04-2023,31-03-2024
501,62,CLIENTS,0.0,308479.91,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,318582,Obligation For: 2324745M [Equities] Trade Date 26/03/24,blank,1231114.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-03-26T18:30:00Z,V324745,2324,01-04-2023,31-03-2024
502,62,blank,1231114.01,0.0,blank,blank,1899-12-31T18:30:00Z,blank,blank,0,Opening Balance,blank,1231114.01,CK00000005,blank,blank,A,2024-03-31T18:30:00Z,blank,2425,01-04-2024,10-02-2025
503,62,CLIENTS,318961.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,4140,Obligation For: 2425603M [Equities] Trade Date 02/04/24,blank,1550075.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-02T18:30:00Z,V425603,2425,01-04-2024,10-02-2025
504,62,CLIENTS,0.0,859457.18,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,5155,Obligation For: 2425604M [Equities] Trade Date 03/04/24,blank,690618.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-03T18:30:00Z,V425604,2425,01-04-2024,10-02-2025
505,62,CLIENTS,0.0,311753.65,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,5326,Obligation For: 2425604V [Equities] Trade Date 03/04/24,blank,378864.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-03T18:30:00Z,V425604,2425,01-04-2024,10-02-2025
506,62,CLIENTS,0.0,2225000.0,HO,Branch [HO],2024-04-04T18:30:00Z,blank,2.0,208,blank,P,-1846135.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-04-04T18:30:00Z,P/00067,2425,01-04-2024,10-02-2025
507,62,CLIENTS,1846135.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,7554,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-04-04T18:30:00Z,IE00013,2425,01-04-2024,10-02-2025
508,62,CLIENTS,2225000.0,0.0,HO,Branch [HO],2024-04-07T18:30:00Z,RTGS,2.0,264,blank,R,2225000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-04-07T18:30:00Z,R/00025,2425,01-04-2024,10-02-2025
509,62,CLIENTS,0.0,1500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,blank,2.0,8885,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",blank,725000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-04-07T18:30:00Z,IE00008,2425,01-04-2024,10-02-2025
